occurrence_id,pair_id,side,rfw_group,fold_index,official_index,is_genuine
rfw:caucasian:fold08:pair235:right,rfw:caucasian:fold08:pair235,right,Caucasian,8,5035,True
rfw:caucasian:fold08:pair236:left,rfw:caucasian:fold08:pair236,left,Caucasian,8,5036,True
rfw:caucasian:fold08:pair236:right,rfw:caucasian:fold08:pair236,right,Caucasian,8,5036,True
rfw:caucasian:fold08:pair237:left,rfw:caucasian:fold08:pair237,left,Caucasian,8,5037,True
rfw:caucasian:fold08:pair237:right,rfw:caucasian:fold08:pair237,right,Caucasian,8,5037,True
rfw:caucasian:fold08:pair238:left,rfw:caucasian:fold08:pair238,left,Caucasian,8,5038,True
rfw:caucasian:fold08:pair238:right,rfw:caucasian:fold08:pair238,right,Caucasian,8,5038,True
rfw:caucasian:fold08:pair239:left,rfw:caucasian:fold08:pair239,left,Caucasian,8,5039,True
rfw:caucasian:fold08:pair239:right,rfw:caucasian:fold08:pair239,right,Caucasian,8,5039,True
rfw:caucasian:fold08:pair240:left,rfw:caucasian:fold08:pair240,left,Caucasian,8,5040,True
rfw:caucasian:fold08:pair240:right,rfw:caucasian:fold08:pair240,right,Caucasian,8,5040,True
rfw:caucasian:fold08:pair241:left,rfw:caucasian:fold08:pair241,left,Caucasian,8,5041,True
rfw:caucasian:fold08:pair241:right,rfw:caucasian:fold08:pair241,right,Caucasian,8,5041,True
rfw:caucasian:fold08:pair242:left,rfw:caucasian:fold08:pair242,left,Caucasian,8,5042,True
rfw:caucasian:fold08:pair242:right,rfw:caucasian:fold08:pair242,right,Caucasian,8,5042,True
rfw:caucasian:fold08:pair243:left,rfw:caucasian:fold08:pair243,left,Caucasian,8,5043,True
rfw:caucasian:fold08:pair243:right,rfw:caucasian:fold08:pair243,right,Caucasian,8,5043,True
rfw:caucasian:fold08:pair244:left,rfw:caucasian:fold08:pair244,left,Caucasian,8,5044,True
rfw:caucasian:fold08:pair244:right,rfw:caucasian:fold08:pair244,right,Caucasian,8,5044,True
rfw:caucasian:fold08:pair245:left,rfw:caucasian:fold08:pair245,left,Caucasian,8,5045,True
rfw:caucasian:fold08:pair245:right,rfw:caucasian:fold08:pair245,right,Caucasian,8,5045,True
rfw:caucasian:fold08:pair246:left,rfw:caucasian:fold08:pair246,left,Caucasian,8,5046,True
rfw:caucasian:fold08:pair246:right,rfw:caucasian:fold08:pair246,right,Caucasian,8,5046,True
rfw:caucasian:fold08:pair247:left,rfw:caucasian:fold08:pair247,left,Caucasian,8,5047,True
rfw:caucasian:fold08:pair247:right,rfw:caucasian:fold08:pair247,right,Caucasian,8,5047,True
rfw:caucasian:fold08:pair248:left,rfw:caucasian:fold08:pair248,left,Caucasian,8,5048,True
rfw:caucasian:fold08:pair248:right,rfw:caucasian:fold08:pair248,right,Caucasian,8,5048,True
rfw:caucasian:fold08:pair249:left,rfw:caucasian:fold08:pair249,left,Caucasian,8,5049,True
rfw:caucasian:fold08:pair249:right,rfw:caucasian:fold08:pair249,right,Caucasian,8,5049,True
rfw:caucasian:fold08:pair250:left,rfw:caucasian:fold08:pair250,left,Caucasian,8,5050,True
rfw:caucasian:fold08:pair250:right,rfw:caucasian:fold08:pair250,right,Caucasian,8,5050,True
rfw:caucasian:fold08:pair251:left,rfw:caucasian:fold08:pair251,left,Caucasian,8,5051,True
rfw:caucasian:fold08:pair251:right,rfw:caucasian:fold08:pair251,right,Caucasian,8,5051,True
rfw:caucasian:fold08:pair252:left,rfw:caucasian:fold08:pair252,left,Caucasian,8,5052,True
rfw:caucasian:fold08:pair252:right,rfw:caucasian:fold08:pair252,right,Caucasian,8,5052,True
rfw:caucasian:fold08:pair253:left,rfw:caucasian:fold08:pair253,left,Caucasian,8,5053,True
rfw:caucasian:fold08:pair253:right,rfw:caucasian:fold08:pair253,right,Caucasian,8,5053,True
rfw:caucasian:fold08:pair254:left,rfw:caucasian:fold08:pair254,left,Caucasian,8,5054,True
rfw:caucasian:fold08:pair254:right,rfw:caucasian:fold08:pair254,right,Caucasian,8,5054,True
rfw:caucasian:fold08:pair255:left,rfw:caucasian:fold08:pair255,left,Caucasian,8,5055,True
rfw:caucasian:fold08:pair255:right,rfw:caucasian:fold08:pair255,right,Caucasian,8,5055,True
rfw:caucasian:fold08:pair256:left,rfw:caucasian:fold08:pair256,left,Caucasian,8,5056,True
rfw:caucasian:fold08:pair256:right,rfw:caucasian:fold08:pair256,right,Caucasian,8,5056,True
rfw:caucasian:fold08:pair257:left,rfw:caucasian:fold08:pair257,left,Caucasian,8,5057,True
rfw:caucasian:fold08:pair257:right,rfw:caucasian:fold08:pair257,right,Caucasian,8,5057,True
rfw:caucasian:fold08:pair258:left,rfw:caucasian:fold08:pair258,left,Caucasian,8,5058,True
rfw:caucasian:fold08:pair258:right,rfw:caucasian:fold08:pair258,right,Caucasian,8,5058,True
rfw:caucasian:fold08:pair259:left,rfw:caucasian:fold08:pair259,left,Caucasian,8,5059,True
rfw:caucasian:fold08:pair259:right,rfw:caucasian:fold08:pair259,right,Caucasian,8,5059,True
rfw:caucasian:fold08:pair260:left,rfw:caucasian:fold08:pair260,left,Caucasian,8,5060,True
rfw:caucasian:fold08:pair260:right,rfw:caucasian:fold08:pair260,right,Caucasian,8,5060,True
rfw:caucasian:fold08:pair261:left,rfw:caucasian:fold08:pair261,left,Caucasian,8,5061,True
rfw:caucasian:fold08:pair261:right,rfw:caucasian:fold08:pair261,right,Caucasian,8,5061,True
rfw:caucasian:fold08:pair262:left,rfw:caucasian:fold08:pair262,left,Caucasian,8,5062,True
rfw:caucasian:fold08:pair262:right,rfw:caucasian:fold08:pair262,right,Caucasian,8,5062,True
rfw:caucasian:fold08:pair263:left,rfw:caucasian:fold08:pair263,left,Caucasian,8,5063,True
rfw:caucasian:fold08:pair263:right,rfw:caucasian:fold08:pair263,right,Caucasian,8,5063,True
rfw:caucasian:fold08:pair264:left,rfw:caucasian:fold08:pair264,left,Caucasian,8,5064,True
rfw:caucasian:fold08:pair264:right,rfw:caucasian:fold08:pair264,right,Caucasian,8,5064,True
rfw:caucasian:fold08:pair265:left,rfw:caucasian:fold08:pair265,left,Caucasian,8,5065,True
rfw:caucasian:fold08:pair265:right,rfw:caucasian:fold08:pair265,right,Caucasian,8,5065,True
rfw:caucasian:fold08:pair266:left,rfw:caucasian:fold08:pair266,left,Caucasian,8,5066,True
rfw:caucasian:fold08:pair266:right,rfw:caucasian:fold08:pair266,right,Caucasian,8,5066,True
rfw:caucasian:fold08:pair267:left,rfw:caucasian:fold08:pair267,left,Caucasian,8,5067,True
rfw:caucasian:fold08:pair267:right,rfw:caucasian:fold08:pair267,right,Caucasian,8,5067,True
rfw:caucasian:fold08:pair268:left,rfw:caucasian:fold08:pair268,left,Caucasian,8,5068,True
rfw:caucasian:fold08:pair268:right,rfw:caucasian:fold08:pair268,right,Caucasian,8,5068,True
rfw:caucasian:fold08:pair269:left,rfw:caucasian:fold08:pair269,left,Caucasian,8,5069,True
rfw:caucasian:fold08:pair269:right,rfw:caucasian:fold08:pair269,right,Caucasian,8,5069,True
rfw:caucasian:fold08:pair270:left,rfw:caucasian:fold08:pair270,left,Caucasian,8,5070,True
rfw:caucasian:fold08:pair270:right,rfw:caucasian:fold08:pair270,right,Caucasian,8,5070,True
rfw:caucasian:fold08:pair271:left,rfw:caucasian:fold08:pair271,left,Caucasian,8,5071,True
rfw:caucasian:fold08:pair271:right,rfw:caucasian:fold08:pair271,right,Caucasian,8,5071,True
rfw:caucasian:fold08:pair272:left,rfw:caucasian:fold08:pair272,left,Caucasian,8,5072,True
rfw:caucasian:fold08:pair272:right,rfw:caucasian:fold08:pair272,right,Caucasian,8,5072,True
rfw:caucasian:fold08:pair273:left,rfw:caucasian:fold08:pair273,left,Caucasian,8,5073,True
rfw:caucasian:fold08:pair273:right,rfw:caucasian:fold08:pair273,right,Caucasian,8,5073,True
rfw:caucasian:fold08:pair274:left,rfw:caucasian:fold08:pair274,left,Caucasian,8,5074,True
rfw:caucasian:fold08:pair274:right,rfw:caucasian:fold08:pair274,right,Caucasian,8,5074,True
rfw:caucasian:fold08:pair275:left,rfw:caucasian:fold08:pair275,left,Caucasian,8,5075,True
rfw:caucasian:fold08:pair275:right,rfw:caucasian:fold08:pair275,right,Caucasian,8,5075,True
rfw:caucasian:fold08:pair276:left,rfw:caucasian:fold08:pair276,left,Caucasian,8,5076,True
rfw:caucasian:fold08:pair276:right,rfw:caucasian:fold08:pair276,right,Caucasian,8,5076,True
rfw:caucasian:fold08:pair277:left,rfw:caucasian:fold08:pair277,left,Caucasian,8,5077,True
rfw:caucasian:fold08:pair277:right,rfw:caucasian:fold08:pair277,right,Caucasian,8,5077,True
rfw:caucasian:fold08:pair278:left,rfw:caucasian:fold08:pair278,left,Caucasian,8,5078,True
rfw:caucasian:fold08:pair278:right,rfw:caucasian:fold08:pair278,right,Caucasian,8,5078,True
rfw:caucasian:fold08:pair279:left,rfw:caucasian:fold08:pair279,left,Caucasian,8,5079,True
rfw:caucasian:fold08:pair279:right,rfw:caucasian:fold08:pair279,right,Caucasian,8,5079,True
rfw:caucasian:fold08:pair280:left,rfw:caucasian:fold08:pair280,left,Caucasian,8,5080,True
rfw:caucasian:fold08:pair280:right,rfw:caucasian:fold08:pair280,right,Caucasian,8,5080,True
rfw:caucasian:fold08:pair281:left,rfw:caucasian:fold08:pair281,left,Caucasian,8,5081,True
rfw:caucasian:fold08:pair281:right,rfw:caucasian:fold08:pair281,right,Caucasian,8,5081,True
rfw:caucasian:fold08:pair282:left,rfw:caucasian:fold08:pair282,left,Caucasian,8,5082,True
rfw:caucasian:fold08:pair282:right,rfw:caucasian:fold08:pair282,right,Caucasian,8,5082,True
rfw:caucasian:fold08:pair283:left,rfw:caucasian:fold08:pair283,left,Caucasian,8,5083,True
rfw:caucasian:fold08:pair283:right,rfw:caucasian:fold08:pair283,right,Caucasian,8,5083,True
rfw:caucasian:fold08:pair284:left,rfw:caucasian:fold08:pair284,left,Caucasian,8,5084,True
rfw:caucasian:fold08:pair284:right,rfw:caucasian:fold08:pair284,right,Caucasian,8,5084,True
rfw:caucasian:fold08:pair285:left,rfw:caucasian:fold08:pair285,left,Caucasian,8,5085,True
rfw:caucasian:fold08:pair285:right,rfw:caucasian:fold08:pair285,right,Caucasian,8,5085,True
rfw:caucasian:fold08:pair286:left,rfw:caucasian:fold08:pair286,left,Caucasian,8,5086,True
rfw:caucasian:fold08:pair286:right,rfw:caucasian:fold08:pair286,right,Caucasian,8,5086,True
rfw:caucasian:fold08:pair287:left,rfw:caucasian:fold08:pair287,left,Caucasian,8,5087,True
rfw:caucasian:fold08:pair287:right,rfw:caucasian:fold08:pair287,right,Caucasian,8,5087,True
rfw:caucasian:fold08:pair288:left,rfw:caucasian:fold08:pair288,left,Caucasian,8,5088,True
rfw:caucasian:fold08:pair288:right,rfw:caucasian:fold08:pair288,right,Caucasian,8,5088,True
rfw:caucasian:fold08:pair289:left,rfw:caucasian:fold08:pair289,left,Caucasian,8,5089,True
rfw:caucasian:fold08:pair289:right,rfw:caucasian:fold08:pair289,right,Caucasian,8,5089,True
rfw:caucasian:fold08:pair290:left,rfw:caucasian:fold08:pair290,left,Caucasian,8,5090,True
rfw:caucasian:fold08:pair290:right,rfw:caucasian:fold08:pair290,right,Caucasian,8,5090,True
rfw:caucasian:fold08:pair291:left,rfw:caucasian:fold08:pair291,left,Caucasian,8,5091,True
rfw:caucasian:fold08:pair291:right,rfw:caucasian:fold08:pair291,right,Caucasian,8,5091,True
rfw:caucasian:fold08:pair292:left,rfw:caucasian:fold08:pair292,left,Caucasian,8,5092,True
rfw:caucasian:fold08:pair292:right,rfw:caucasian:fold08:pair292,right,Caucasian,8,5092,True
rfw:caucasian:fold08:pair293:left,rfw:caucasian:fold08:pair293,left,Caucasian,8,5093,True
rfw:caucasian:fold08:pair293:right,rfw:caucasian:fold08:pair293,right,Caucasian,8,5093,True
rfw:caucasian:fold08:pair294:left,rfw:caucasian:fold08:pair294,left,Caucasian,8,5094,True
rfw:caucasian:fold08:pair294:right,rfw:caucasian:fold08:pair294,right,Caucasian,8,5094,True
rfw:caucasian:fold08:pair295:left,rfw:caucasian:fold08:pair295,left,Caucasian,8,5095,True
rfw:caucasian:fold08:pair295:right,rfw:caucasian:fold08:pair295,right,Caucasian,8,5095,True
rfw:caucasian:fold08:pair296:left,rfw:caucasian:fold08:pair296,left,Caucasian,8,5096,True
rfw:caucasian:fold08:pair296:right,rfw:caucasian:fold08:pair296,right,Caucasian,8,5096,True
rfw:caucasian:fold08:pair297:left,rfw:caucasian:fold08:pair297,left,Caucasian,8,5097,True
rfw:caucasian:fold08:pair297:right,rfw:caucasian:fold08:pair297,right,Caucasian,8,5097,True
rfw:caucasian:fold08:pair298:left,rfw:caucasian:fold08:pair298,left,Caucasian,8,5098,True
rfw:caucasian:fold08:pair298:right,rfw:caucasian:fold08:pair298,right,Caucasian,8,5098,True
rfw:caucasian:fold08:pair299:left,rfw:caucasian:fold08:pair299,left,Caucasian,8,5099,True
rfw:caucasian:fold08:pair299:right,rfw:caucasian:fold08:pair299,right,Caucasian,8,5099,True
rfw:caucasian:fold08:pair300:left,rfw:caucasian:fold08:pair300,left,Caucasian,8,5100,False
rfw:caucasian:fold08:pair300:right,rfw:caucasian:fold08:pair300,right,Caucasian,8,5100,False
rfw:caucasian:fold08:pair301:left,rfw:caucasian:fold08:pair301,left,Caucasian,8,5101,False
rfw:caucasian:fold08:pair301:right,rfw:caucasian:fold08:pair301,right,Caucasian,8,5101,False
rfw:caucasian:fold08:pair302:left,rfw:caucasian:fold08:pair302,left,Caucasian,8,5102,False
rfw:caucasian:fold08:pair302:right,rfw:caucasian:fold08:pair302,right,Caucasian,8,5102,False
rfw:caucasian:fold08:pair303:left,rfw:caucasian:fold08:pair303,left,Caucasian,8,5103,False
rfw:caucasian:fold08:pair303:right,rfw:caucasian:fold08:pair303,right,Caucasian,8,5103,False
rfw:caucasian:fold08:pair304:left,rfw:caucasian:fold08:pair304,left,Caucasian,8,5104,False
rfw:caucasian:fold08:pair304:right,rfw:caucasian:fold08:pair304,right,Caucasian,8,5104,False
rfw:caucasian:fold08:pair305:left,rfw:caucasian:fold08:pair305,left,Caucasian,8,5105,False
rfw:caucasian:fold08:pair305:right,rfw:caucasian:fold08:pair305,right,Caucasian,8,5105,False
rfw:caucasian:fold08:pair306:left,rfw:caucasian:fold08:pair306,left,Caucasian,8,5106,False
rfw:caucasian:fold08:pair306:right,rfw:caucasian:fold08:pair306,right,Caucasian,8,5106,False
rfw:caucasian:fold08:pair307:left,rfw:caucasian:fold08:pair307,left,Caucasian,8,5107,False
rfw:caucasian:fold08:pair307:right,rfw:caucasian:fold08:pair307,right,Caucasian,8,5107,False
rfw:caucasian:fold08:pair308:left,rfw:caucasian:fold08:pair308,left,Caucasian,8,5108,False
rfw:caucasian:fold08:pair308:right,rfw:caucasian:fold08:pair308,right,Caucasian,8,5108,False
rfw:caucasian:fold08:pair309:left,rfw:caucasian:fold08:pair309,left,Caucasian,8,5109,False
rfw:caucasian:fold08:pair309:right,rfw:caucasian:fold08:pair309,right,Caucasian,8,5109,False
rfw:caucasian:fold08:pair310:left,rfw:caucasian:fold08:pair310,left,Caucasian,8,5110,False
rfw:caucasian:fold08:pair310:right,rfw:caucasian:fold08:pair310,right,Caucasian,8,5110,False
rfw:caucasian:fold08:pair311:left,rfw:caucasian:fold08:pair311,left,Caucasian,8,5111,False
rfw:caucasian:fold08:pair311:right,rfw:caucasian:fold08:pair311,right,Caucasian,8,5111,False
rfw:caucasian:fold08:pair312:left,rfw:caucasian:fold08:pair312,left,Caucasian,8,5112,False
rfw:caucasian:fold08:pair312:right,rfw:caucasian:fold08:pair312,right,Caucasian,8,5112,False
rfw:caucasian:fold08:pair313:left,rfw:caucasian:fold08:pair313,left,Caucasian,8,5113,False
rfw:caucasian:fold08:pair313:right,rfw:caucasian:fold08:pair313,right,Caucasian,8,5113,False
rfw:caucasian:fold08:pair314:left,rfw:caucasian:fold08:pair314,left,Caucasian,8,5114,False
rfw:caucasian:fold08:pair314:right,rfw:caucasian:fold08:pair314,right,Caucasian,8,5114,False
rfw:caucasian:fold08:pair315:left,rfw:caucasian:fold08:pair315,left,Caucasian,8,5115,False
rfw:caucasian:fold08:pair315:right,rfw:caucasian:fold08:pair315,right,Caucasian,8,5115,False
rfw:caucasian:fold08:pair316:left,rfw:caucasian:fold08:pair316,left,Caucasian,8,5116,False
rfw:caucasian:fold08:pair316:right,rfw:caucasian:fold08:pair316,right,Caucasian,8,5116,False
rfw:caucasian:fold08:pair317:left,rfw:caucasian:fold08:pair317,left,Caucasian,8,5117,False
rfw:caucasian:fold08:pair317:right,rfw:caucasian:fold08:pair317,right,Caucasian,8,5117,False
rfw:caucasian:fold08:pair318:left,rfw:caucasian:fold08:pair318,left,Caucasian,8,5118,False
rfw:caucasian:fold08:pair318:right,rfw:caucasian:fold08:pair318,right,Caucasian,8,5118,False
rfw:caucasian:fold08:pair319:left,rfw:caucasian:fold08:pair319,left,Caucasian,8,5119,False
rfw:caucasian:fold08:pair319:right,rfw:caucasian:fold08:pair319,right,Caucasian,8,5119,False
rfw:caucasian:fold08:pair320:left,rfw:caucasian:fold08:pair320,left,Caucasian,8,5120,False
rfw:caucasian:fold08:pair320:right,rfw:caucasian:fold08:pair320,right,Caucasian,8,5120,False
rfw:caucasian:fold08:pair321:left,rfw:caucasian:fold08:pair321,left,Caucasian,8,5121,False
rfw:caucasian:fold08:pair321:right,rfw:caucasian:fold08:pair321,right,Caucasian,8,5121,False
rfw:caucasian:fold08:pair322:left,rfw:caucasian:fold08:pair322,left,Caucasian,8,5122,False
rfw:caucasian:fold08:pair322:right,rfw:caucasian:fold08:pair322,right,Caucasian,8,5122,False
rfw:caucasian:fold08:pair323:left,rfw:caucasian:fold08:pair323,left,Caucasian,8,5123,False
rfw:caucasian:fold08:pair323:right,rfw:caucasian:fold08:pair323,right,Caucasian,8,5123,False
rfw:caucasian:fold08:pair324:left,rfw:caucasian:fold08:pair324,left,Caucasian,8,5124,False
rfw:caucasian:fold08:pair324:right,rfw:caucasian:fold08:pair324,right,Caucasian,8,5124,False
rfw:caucasian:fold08:pair325:left,rfw:caucasian:fold08:pair325,left,Caucasian,8,5125,False
rfw:caucasian:fold08:pair325:right,rfw:caucasian:fold08:pair325,right,Caucasian,8,5125,False
rfw:caucasian:fold08:pair326:left,rfw:caucasian:fold08:pair326,left,Caucasian,8,5126,False
rfw:caucasian:fold08:pair326:right,rfw:caucasian:fold08:pair326,right,Caucasian,8,5126,False
rfw:caucasian:fold08:pair327:left,rfw:caucasian:fold08:pair327,left,Caucasian,8,5127,False
rfw:caucasian:fold08:pair327:right,rfw:caucasian:fold08:pair327,right,Caucasian,8,5127,False
rfw:caucasian:fold08:pair328:left,rfw:caucasian:fold08:pair328,left,Caucasian,8,5128,False
rfw:caucasian:fold08:pair328:right,rfw:caucasian:fold08:pair328,right,Caucasian,8,5128,False
rfw:caucasian:fold08:pair329:left,rfw:caucasian:fold08:pair329,left,Caucasian,8,5129,False
rfw:caucasian:fold08:pair329:right,rfw:caucasian:fold08:pair329,right,Caucasian,8,5129,False
rfw:caucasian:fold08:pair330:left,rfw:caucasian:fold08:pair330,left,Caucasian,8,5130,False
rfw:caucasian:fold08:pair330:right,rfw:caucasian:fold08:pair330,right,Caucasian,8,5130,False
rfw:caucasian:fold08:pair331:left,rfw:caucasian:fold08:pair331,left,Caucasian,8,5131,False
rfw:caucasian:fold08:pair331:right,rfw:caucasian:fold08:pair331,right,Caucasian,8,5131,False
rfw:caucasian:fold08:pair332:left,rfw:caucasian:fold08:pair332,left,Caucasian,8,5132,False
rfw:caucasian:fold08:pair332:right,rfw:caucasian:fold08:pair332,right,Caucasian,8,5132,False
rfw:caucasian:fold08:pair333:left,rfw:caucasian:fold08:pair333,left,Caucasian,8,5133,False
rfw:caucasian:fold08:pair333:right,rfw:caucasian:fold08:pair333,right,Caucasian,8,5133,False
rfw:caucasian:fold08:pair334:left,rfw:caucasian:fold08:pair334,left,Caucasian,8,5134,False
rfw:caucasian:fold08:pair334:right,rfw:caucasian:fold08:pair334,right,Caucasian,8,5134,False
rfw:caucasian:fold08:pair335:left,rfw:caucasian:fold08:pair335,left,Caucasian,8,5135,False
rfw:caucasian:fold08:pair335:right,rfw:caucasian:fold08:pair335,right,Caucasian,8,5135,False
rfw:caucasian:fold08:pair336:left,rfw:caucasian:fold08:pair336,left,Caucasian,8,5136,False
rfw:caucasian:fold08:pair336:right,rfw:caucasian:fold08:pair336,right,Caucasian,8,5136,False
rfw:caucasian:fold08:pair337:left,rfw:caucasian:fold08:pair337,left,Caucasian,8,5137,False
rfw:caucasian:fold08:pair337:right,rfw:caucasian:fold08:pair337,right,Caucasian,8,5137,False
rfw:caucasian:fold08:pair338:left,rfw:caucasian:fold08:pair338,left,Caucasian,8,5138,False
rfw:caucasian:fold08:pair338:right,rfw:caucasian:fold08:pair338,right,Caucasian,8,5138,False
rfw:caucasian:fold08:pair339:left,rfw:caucasian:fold08:pair339,left,Caucasian,8,5139,False
rfw:caucasian:fold08:pair339:right,rfw:caucasian:fold08:pair339,right,Caucasian,8,5139,False
rfw:caucasian:fold08:pair340:left,rfw:caucasian:fold08:pair340,left,Caucasian,8,5140,False
rfw:caucasian:fold08:pair340:right,rfw:caucasian:fold08:pair340,right,Caucasian,8,5140,False
rfw:caucasian:fold08:pair341:left,rfw:caucasian:fold08:pair341,left,Caucasian,8,5141,False
rfw:caucasian:fold08:pair341:right,rfw:caucasian:fold08:pair341,right,Caucasian,8,5141,False
rfw:caucasian:fold08:pair342:left,rfw:caucasian:fold08:pair342,left,Caucasian,8,5142,False
rfw:caucasian:fold08:pair342:right,rfw:caucasian:fold08:pair342,right,Caucasian,8,5142,False
rfw:caucasian:fold08:pair343:left,rfw:caucasian:fold08:pair343,left,Caucasian,8,5143,False
rfw:caucasian:fold08:pair343:right,rfw:caucasian:fold08:pair343,right,Caucasian,8,5143,False
rfw:caucasian:fold08:pair344:left,rfw:caucasian:fold08:pair344,left,Caucasian,8,5144,False
rfw:caucasian:fold08:pair344:right,rfw:caucasian:fold08:pair344,right,Caucasian,8,5144,False
rfw:caucasian:fold08:pair345:left,rfw:caucasian:fold08:pair345,left,Caucasian,8,5145,False
rfw:caucasian:fold08:pair345:right,rfw:caucasian:fold08:pair345,right,Caucasian,8,5145,False
rfw:caucasian:fold08:pair346:left,rfw:caucasian:fold08:pair346,left,Caucasian,8,5146,False
rfw:caucasian:fold08:pair346:right,rfw:caucasian:fold08:pair346,right,Caucasian,8,5146,False
rfw:caucasian:fold08:pair347:left,rfw:caucasian:fold08:pair347,left,Caucasian,8,5147,False
rfw:caucasian:fold08:pair347:right,rfw:caucasian:fold08:pair347,right,Caucasian,8,5147,False
rfw:caucasian:fold08:pair348:left,rfw:caucasian:fold08:pair348,left,Caucasian,8,5148,False
rfw:caucasian:fold08:pair348:right,rfw:caucasian:fold08:pair348,right,Caucasian,8,5148,False
rfw:caucasian:fold08:pair349:left,rfw:caucasian:fold08:pair349,left,Caucasian,8,5149,False
rfw:caucasian:fold08:pair349:right,rfw:caucasian:fold08:pair349,right,Caucasian,8,5149,False
rfw:caucasian:fold08:pair350:left,rfw:caucasian:fold08:pair350,left,Caucasian,8,5150,False
rfw:caucasian:fold08:pair350:right,rfw:caucasian:fold08:pair350,right,Caucasian,8,5150,False
rfw:caucasian:fold08:pair351:left,rfw:caucasian:fold08:pair351,left,Caucasian,8,5151,False
rfw:caucasian:fold08:pair351:right,rfw:caucasian:fold08:pair351,right,Caucasian,8,5151,False
rfw:caucasian:fold08:pair352:left,rfw:caucasian:fold08:pair352,left,Caucasian,8,5152,False
rfw:caucasian:fold08:pair352:right,rfw:caucasian:fold08:pair352,right,Caucasian,8,5152,False
rfw:caucasian:fold08:pair353:left,rfw:caucasian:fold08:pair353,left,Caucasian,8,5153,False
rfw:caucasian:fold08:pair353:right,rfw:caucasian:fold08:pair353,right,Caucasian,8,5153,False
rfw:caucasian:fold08:pair354:left,rfw:caucasian:fold08:pair354,left,Caucasian,8,5154,False
rfw:caucasian:fold08:pair354:right,rfw:caucasian:fold08:pair354,right,Caucasian,8,5154,False
rfw:caucasian:fold08:pair355:left,rfw:caucasian:fold08:pair355,left,Caucasian,8,5155,False
rfw:caucasian:fold08:pair355:right,rfw:caucasian:fold08:pair355,right,Caucasian,8,5155,False
rfw:caucasian:fold08:pair356:left,rfw:caucasian:fold08:pair356,left,Caucasian,8,5156,False
rfw:caucasian:fold08:pair356:right,rfw:caucasian:fold08:pair356,right,Caucasian,8,5156,False
rfw:caucasian:fold08:pair357:left,rfw:caucasian:fold08:pair357,left,Caucasian,8,5157,False
rfw:caucasian:fold08:pair357:right,rfw:caucasian:fold08:pair357,right,Caucasian,8,5157,False
rfw:caucasian:fold08:pair358:left,rfw:caucasian:fold08:pair358,left,Caucasian,8,5158,False
rfw:caucasian:fold08:pair358:right,rfw:caucasian:fold08:pair358,right,Caucasian,8,5158,False
rfw:caucasian:fold08:pair359:left,rfw:caucasian:fold08:pair359,left,Caucasian,8,5159,False
rfw:caucasian:fold08:pair359:right,rfw:caucasian:fold08:pair359,right,Caucasian,8,5159,False
rfw:caucasian:fold08:pair360:left,rfw:caucasian:fold08:pair360,left,Caucasian,8,5160,False
rfw:caucasian:fold08:pair360:right,rfw:caucasian:fold08:pair360,right,Caucasian,8,5160,False
rfw:caucasian:fold08:pair361:left,rfw:caucasian:fold08:pair361,left,Caucasian,8,5161,False
rfw:caucasian:fold08:pair361:right,rfw:caucasian:fold08:pair361,right,Caucasian,8,5161,False
rfw:caucasian:fold08:pair362:left,rfw:caucasian:fold08:pair362,left,Caucasian,8,5162,False
rfw:caucasian:fold08:pair362:right,rfw:caucasian:fold08:pair362,right,Caucasian,8,5162,False
rfw:caucasian:fold08:pair363:left,rfw:caucasian:fold08:pair363,left,Caucasian,8,5163,False
rfw:caucasian:fold08:pair363:right,rfw:caucasian:fold08:pair363,right,Caucasian,8,5163,False
rfw:caucasian:fold08:pair364:left,rfw:caucasian:fold08:pair364,left,Caucasian,8,5164,False
rfw:caucasian:fold08:pair364:right,rfw:caucasian:fold08:pair364,right,Caucasian,8,5164,False
rfw:caucasian:fold08:pair365:left,rfw:caucasian:fold08:pair365,left,Caucasian,8,5165,False
rfw:caucasian:fold08:pair365:right,rfw:caucasian:fold08:pair365,right,Caucasian,8,5165,False
rfw:caucasian:fold08:pair366:left,rfw:caucasian:fold08:pair366,left,Caucasian,8,5166,False
rfw:caucasian:fold08:pair366:right,rfw:caucasian:fold08:pair366,right,Caucasian,8,5166,False
rfw:caucasian:fold08:pair367:left,rfw:caucasian:fold08:pair367,left,Caucasian,8,5167,False
rfw:caucasian:fold08:pair367:right,rfw:caucasian:fold08:pair367,right,Caucasian,8,5167,False
rfw:caucasian:fold08:pair368:left,rfw:caucasian:fold08:pair368,left,Caucasian,8,5168,False
rfw:caucasian:fold08:pair368:right,rfw:caucasian:fold08:pair368,right,Caucasian,8,5168,False
rfw:caucasian:fold08:pair369:left,rfw:caucasian:fold08:pair369,left,Caucasian,8,5169,False
rfw:caucasian:fold08:pair369:right,rfw:caucasian:fold08:pair369,right,Caucasian,8,5169,False
rfw:caucasian:fold08:pair370:left,rfw:caucasian:fold08:pair370,left,Caucasian,8,5170,False
rfw:caucasian:fold08:pair370:right,rfw:caucasian:fold08:pair370,right,Caucasian,8,5170,False
rfw:caucasian:fold08:pair371:left,rfw:caucasian:fold08:pair371,left,Caucasian,8,5171,False
rfw:caucasian:fold08:pair371:right,rfw:caucasian:fold08:pair371,right,Caucasian,8,5171,False
